,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id,sentiment,topic
2705,2705,en,FALSE,5,7,43,0,2021-12-05T16:30:58.000Z,"Watched DUNE part 1 and saw zero vacuum cleaners (or did I miss?), can’t  believe they didn’t address how they keep indoors clean of dust on a planet made of sand. world building and such.",1.47E+18,13163012,neutral,other
7067,7067,en,FALSE,3,0,47,0,2021-12-03T17:07:12.000Z,"seth rogen is joe rogan's grandson

oscar wilde’s last name rhymes with tilde

advent is short for advanced ventriloquy

ant man is short for anthony men

all wes anderson films are documentaries

halle berry is short for hallelujah berries

space jams 1–2 are prequels to dune",1.47E+18,16130998,neutral,other
7945,7945,en,FALSE,0,1,1,0,2021-12-03T07:48:26.000Z,About to watch Dune at the moovies. Anyone seen it yet and care to give me a shout out?,1.47E+18,1.41E+18,neutral,theatre or streaming service
555,555,en,TRUE,0,0,0,0,2021-12-06T18:51:16.000Z,Why am I obsessed with Timothée Chalamet all the sudden? He just did such a good job in Dune and he’s too cute 😭❤️ https://t.co/dKBmhPNWKt,1.47E+18,1.40E+18,positive,actors or characters
3143,3143,en,FALSE,1,2,6,0,2021-12-05T10:43:00.000Z,"The Dune series is on Kindle daily deal today! You do need up to God Emperor, at least, so that you can enjoy the memes. They're next level.",1.47E+18,65371887,neutral,book
1309,1309,en,FALSE,0,1,5,0,2021-12-06T07:59:59.000Z,"To say that this day has both blown and sucked is an understatement. 

To reward myself for enduring without screaming at people, I’m watching #Dune. 

If anyone talks during the film, direct the police to here.",1.47E+18,613584316,neutral,other
3120,3120,en,FALSE,0,0,8,0,2021-12-05T11:02:13.000Z,damn they made a dune album now? https://t.co/xE0c2k6ZTV,1.47E+18,1.14E+18,neutral,soundtrack or sound quality
2543,2543,en,FALSE,0,0,0,0,2021-12-05T18:19:00.000Z,"Dune: What Happened To Caladan After House Atreides Left For
Arrakis
👉Promote With Us👉https://t.co/I8ApDihRcs https://t.co/ln37apbCSE",1.47E+18,349796740,neutral,book
6490,6490,en,FALSE,0,0,3,0,2021-12-03T22:46:06.000Z,"Legendary composer @HansZimmer is responsible for some of the most iconic scores of all time. Here, he discusses his latest work on #DUNE and #NoTimeToDie for @Variety. #StandCreative https://t.co/5U4AzvDG2F",1.47E+18,244173104,positive,soundtrack or sound quality
4611,4611,en,FALSE,0,4,20,1,2021-12-04T19:41:37.000Z,"Omg, the original Dune movie is on Netflix?!",1.47E+18,20370009,neutral,other
1604,1604,en,FALSE,0,0,1,0,2021-12-06T03:42:43.000Z,"Pete Dune about to get renamed Jason Todd

#NXTWarGames",1.47E+18,355814383,neutral,other
6865,6865,en,FALSE,0,0,0,0,2021-12-03T19:09:57.000Z,"Happy #OneBeerFriday

- @GaryDolphin joins The Grum!

-  Friday Friend @HuskerExtraCB 

- Did John &amp; Nick watch Dune for Kent's Movie Club?

Today’s lineup is powered by the Rooferres at John Higgins Weatherguard! https://t.co/p9MrgOrSfz",1.47E+18,631329226,neutral,book
1792,1792,en,FALSE,0,0,0,0,2021-12-06T01:32:25.000Z,"him: hey bby, can i come over?
me: no sorry i’m reading 1965 science fiction novel by American author Frank Herbert, Dune",1.47E+18,1.29E+18,positive,book
1211,1211,en,FALSE,0,0,0,0,2021-12-06T10:00:05.000Z,"Dune (1984) is reminiscent of post-painterly abstraction, if you think about it easily.",1.47E+18,1.45E+18,neutral,other
4602,4602,en,FALSE,0,1,3,0,2021-12-04T19:47:25.000Z,"So now that I am home... Holy shit though Dune! 

Holy.

Shit.

That was amazing. Just.... Yeah. Amazing. Every damn moment.

I have niggles. Of course I have niggles. But damn what a movie! https://t.co/m6jsvhy7un",1.47E+18,5926092,positive,review or commentary
6069,6069,en,FALSE,6,6,82,1,2021-12-04T02:50:10.000Z,"People who know can tell me, is a return to IMAX a thing that happens often? Or, is this more of Denis Villeneuve winning again? 🤩
#DuneMovie https://t.co/HqJMLjLxTV https://t.co/Uv4jqOxcgs",1.47E+18,1.11E+18,neutral,other
742,742,en,FALSE,0,0,0,0,2021-12-06T16:54:23.000Z,I must not fear. Fear is the mind-killer.  Dune,1.47E+18,198316232,neutral,other
7814,7814,en,FALSE,0,0,0,0,2021-12-03T09:23:04.000Z,"Just played: Don't Tug On That, You Never W - Sleep Like Trees - DUNE Drift (Topaz)",1.47E+18,211291588,neutral,other
5809,5809,en,FALSE,1,1,14,0,2021-12-04T05:18:42.000Z,"missing #Chani right now, i need #Dune part two now!!  https://t.co/qyxc3tfSBy",1.47E+18,2705599162,positive,review or commentary
5776,5776,en,FALSE,0,0,2,0,2021-12-04T05:40:24.000Z,me and my sis are gonna watch dune tonight and i’d be lying if I said I remembered anything from when I had to read the book in high school,1.47E+18,1.11E+18,neutral,book
4387,4387,en,FALSE,0,2,19,1,2021-12-04T21:43:46.000Z,my transgender-dune themed custom xbox controller,1.47E+18,8.09E+17,neutral,other
751,751,en,FALSE,0,0,0,0,2021-12-06T16:48:11.000Z,What Accounts For The Lasting Appeal Of 'Dune'? https://t.co/RpIZIctduM via @Digg https://t.co/vhzJv5NX9W,1.47E+18,1.46E+18,positive,review or commentary
3841,3841,en,FALSE,0,0,2,0,2021-12-05T02:36:22.000Z,"Dune 2021 is seriously one of the best adaptations I've ever seen. Bold, epic, sweeping, visually stunning and willing to let itself breathe: if there's any justice in the world (a doubtful proposition), it should win Best Picture. https://t.co/Ry4Oa5Om1A",1.47E+18,15105868,positive,review or commentary
1244,1244,en,FALSE,0,0,1,0,2021-12-06T09:25:20.000Z,History of Dune Universe told by Comic Book Girl 19 https://t.co/IMEc3FIpdT via @YouTube,1.47E+18,1.19E+18,neutral,book
6818,6818,en,FALSE,0,0,1,0,2021-12-03T19:34:38.000Z,#Dune “Enter no conflict against fanatics unless you can defuse them. Oppose a religion with another religion only if your proofs (miracles) are irrefutable or if you can mesh in a way that the fanatics accept you as god-inspired.”~Missionaria Protectiva Teaching,1.47E+18,1663751810,neutral,book
7485,7485,en,FALSE,0,0,0,0,2021-12-03T13:07:22.000Z,i want more dune mutuals 😭,1.47E+18,1.45E+18,positive,other
5963,5963,en,FALSE,0,0,1,0,2021-12-04T03:49:28.000Z,What does your reading list include? #books #Reading #readingcommunity #Goodreads #2021books #Dune #fiction https://t.co/t34JrE7Km4,1.47E+18,1.46E+18,positive,book
330,330,en,FALSE,0,0,1,0,2021-12-06T21:09:25.000Z,denis villeneuve’s drawn dune storyboard from when he was a teenager is me but at 26 with captive prince,1.47E+18,2895579105,positive,other
931,931,en,FALSE,0,2,13,0,2021-12-06T14:29:15.000Z,"going to see dune again, but in IMAX 😈😈😈",1.47E+18,198581234,positive,theatre or streaming service
3132,3132,en,FALSE,0,0,1,0,2021-12-05T10:55:12.000Z,this is literally australian dune https://t.co/kFEQZx5JUf,1.47E+18,786359258,neutral,other
5651,5651,en,FALSE,0,4,28,0,2021-12-04T07:01:06.000Z,"Dune is 

absolutely

spectacular.",1.47E+18,143963460,positive,review or commentary
8045,8045,en,FALSE,0,3,0,0,2021-12-03T06:36:28.000Z,guys is dune good,1.47E+18,1.43E+18,positive,review or commentary
7447,7447,en,FALSE,0,2,4,0,2021-12-03T13:30:02.000Z,I probably won’t be seeing Dune until Monday because I wanna be the only one in the theatre,1.47E+18,35158384,neutral,theatre or streaming service
3099,3099,en,FALSE,0,0,2,0,2021-12-05T11:20:09.000Z,"The worst part about the new Dune film is now I’m probably gonna start book four real soon, and I know that’s the Bad One. 🪱 🏜",1.47E+18,94703809,negative,book
5774,5774,en,FALSE,1,1,2,0,2021-12-04T05:41:46.000Z,"Films that are predicted (by the @NextBestPicture team) to get the most nominations at the 2022 Oscars:
(11)
Dune

(10)
Belfast

(9)
West Side Story

(7)
King Richard
The Power of the Dog

(4)
Don’t Look Up
Spencer

(3)
Licorice Pizza
Nightmare Alley
Cyrano
House of Gucci
Flee",1.47E+18,1118245561,positive,awards or nomination
7549,7549,en,FALSE,0,0,0,0,2021-12-03T12:31:41.000Z,Dune is on VOD. Thirty bucks on iTunes US. On YouTube movies Korea it was half the price. There are some surprisingly good prices there.,1.47E+18,74029492,positive,other
5621,5621,en,FALSE,0,0,0,0,2021-12-04T07:24:47.000Z,dune (part one) is the funniest movie i've ever seen,1.47E+18,11955932,positive,review or commentary
1700,1700,en,FALSE,0,0,0,0,2021-12-06T02:45:28.000Z,"Dear @DIRECTV #Dune
This is an amazing movie and I would purchase it but the subtitles are wrong language. Might want to get that checked out.",1.47E+18,1.35E+18,negative,other
4500,4500,en,FALSE,0,0,0,0,2021-12-04T20:41:04.000Z,Just played: Successful - Best Dog Award - DUNE DRIFT III (Topaz),1.47E+18,211291588,neutral,other
2170,2170,en,FALSE,0,4,7,0,2021-12-05T21:56:54.000Z,"Working my way through the sci fi pillars, just need to read the 2nd and 3rd Dune books and the rest of Foundation, then I can read Hyperion 😀",1.47E+18,8.86E+17,positive,book
4340,4340,en,FALSE,0,0,1,0,2021-12-04T22:04:46.000Z,DUNE was pretty rad. Great soundtrack. Loved them worms. https://t.co/BDIbXcwGoX,1.47E+18,1.30E+18,positive,soundtrack or sound quality
7816,7816,en,FALSE,0,0,0,0,2021-12-03T09:16:54.000Z,Is anyone else as obsessed with Dune as our CEO? #Dune,1.47E+18,1.18E+18,positive,other
6714,6714,en,FALSE,6,18,195,2,2021-12-03T20:36:55.000Z,"My mom went to see Dune and her key takeaway was that Timothee Chalamet is a Jew. I said I don't think so, his name sounds French. 

I got this text with no context several days later https://t.co/ddq11ReFxW",1.47E+18,312336521,neutral,actors or characters
4496,4496,en,FALSE,0,0,0,0,2021-12-04T20:42:28.000Z,Going to replace the sound on my tinnitus noise generator with the Sardaukar chant from Dune on loop instead.,1.47E+18,142620092,neutral,soundtrack or sound quality
894,894,en,FALSE,0,0,1,1,2021-12-06T14:59:00.000Z,i think maybe seeing dune changed my life,1.47E+18,231608116,positive,review or commentary
4315,4315,en,FALSE,0,0,0,0,2021-12-04T22:16:15.000Z,Dune: Part Two - Stilgar as Tom Jones https://t.co/24jEcgYBy6,1.47E+18,435792099,neutral,actors or characters
5176,5176,en,FALSE,2,1,11,0,2021-12-04T13:02:56.000Z,"“I must not fear. Fear is the mind killer.”

Litany of Fear - Dune.",1.47E+18,21156407,neutral,book
1655,1655,en,FALSE,1,0,13,0,2021-12-06T03:10:58.000Z,Would be cool if on Succession they had the ornithopters from Dune. Cooler than regular helicopters.,1.47E+18,28807926,neutral,other
6654,6654,en,FALSE,0,0,0,0,2021-12-03T21:08:00.000Z,"It's a whole new way to experience Arrakis... #Dune 
https://t.co/A2ppDGv5vx",1.47E+18,1319203598,positive,review or commentary
7104,7104,en,FALSE,0,0,2,0,2021-12-03T16:49:14.000Z,"David Lynch's Dune is quite good, actually",1.47E+18,128562824,positive,other
7473,7473,en,FALSE,0,0,1,0,2021-12-03T13:16:03.000Z,Dune was just soo gooood gaad part 2 wheen,1.47E+18,1.01E+18,positive,review or commentary
359,359,en,FALSE,0,0,0,0,2021-12-06T20:48:47.000Z,Dune check. Y'all still Dune-pilled?,1.47E+18,1.06E+18,positive,other
3630,3630,en,FALSE,0,0,0,0,2021-12-05T04:37:51.000Z,Me watching the Dune 2 press tour in 2023 https://t.co/cbsksV8n5g,1.47E+18,1.39E+18,positive,other
1870,1870,en,FALSE,0,0,0,0,2021-12-06T00:46:36.000Z,Check out this listing I just added to my #Poshmark closet: Dune London Satchel Convertible Crossbody Handbag. https://t.co/C4WNo9hSC7 #shopmycloset @poshmarkapp,1.47E+18,1655651941,neutral,other
3360,3360,en,FALSE,0,0,1,0,2021-12-05T07:35:04.000Z,dune is the first movie since toy story 2 worth rewatching,1.47E+18,7.60E+17,positive,review or commentary
4287,4287,en,FALSE,0,0,1,0,2021-12-04T22:34:31.000Z,Dune https://t.co/pEi2TchwuM,1.47E+18,272490408,neutral,other
7645,7645,en,FALSE,0,0,2,0,2021-12-03T11:34:28.000Z,"THURSDAY'S TOP 5 FILMS FOR THE UK &amp; IRELAND:

1 - #HouseOfGucci  
2 - #Ghostbusters: Afterlife
3 - #Encanto 
4 - #NoTimeToDie 
5 - #Dune",1.47E+18,253294652,positive,awards or nomination
4986,4986,en,FALSE,0,0,2,0,2021-12-04T15:36:40.000Z,$SUSHI under 6 is a joke - $750M market cap for this: https://t.co/VCxPQycp1b,1.47E+18,1.38E+18,neutral,other
6943,6943,en,FALSE,0,1,2,0,2021-12-03T18:28:54.000Z,"Movies I liked from 2021 included Annette, Dune, The Velvet Underground, and Barb &amp; Star Go To Vista Del Mar, plenty more I'll catch up on in the next year probably",1.47E+18,1.21E+18,positive,review or commentary
2726,2726,en,FALSE,61,2,106,6,2021-12-05T16:20:44.000Z,"💽 Dune Analytics for our Internship drop.

📏 Dashboard:
https://t.co/V35t21zMvw",1.47E+18,1.43E+18,neutral,other
4042,4042,en,FALSE,0,0,0,0,2021-12-05T00:33:04.000Z,"DUNE (1984).
Music by TOTO.
Main musical theme by ENO.
Great weirdness by LYNCH.
Below - some of the ENOS arriving at final sound check. https://t.co/jnvWdQdxTy",1.47E+18,1.05E+18,positive,soundtrack or sound quality
8311,8311,en,FALSE,0,0,0,0,2021-12-03T03:21:47.000Z,Dune (Part One) https://t.co/zOebNVx9LC,1.47E+18,47484086,neutral,other
8632,8632,en,FALSE,0,0,7,0,2021-12-03T00:54:07.000Z,IT’S WHAT SHE DESERVES. #Dune https://t.co/5burFkMlnz,1.47E+18,18652879,neutral,actors or characters
8676,8676,en,FALSE,0,0,4,0,2021-12-03T00:35:15.000Z,YES!!!!! #DuneMovie congrats @HansZimmer and team 🎵 https://t.co/e0sFT66xcv,1.47E+18,12161792,positive,soundtrack or sound quality
6034,6034,en,FALSE,0,0,2,0,2021-12-04T03:04:40.000Z,DUNE https://t.co/PQ3RUzIorV,1.47E+18,3314553511,neutral,other
2532,2532,en,FALSE,0,0,0,0,2021-12-05T18:23:55.000Z,"Dune will the $ it deserves. How?
Batman: ""Faith, Alfred. Faith."" https://t.co/Cu2bvRXto5",1.47E+18,2602298154,neutral,other
4668,4668,en,FALSE,0,0,0,0,2021-12-04T19:06:09.000Z,"Dune Peninsula 2021 12 02 59, my photograph on #Flickr https://t.co/D1luf71AhP #Photography https://t.co/3OlcmC7vLk",1.47E+18,343119653,neutral,other
1892,1892,en,FALSE,5,0,5,0,2021-12-06T00:33:01.000Z,"Our short 4-minute documentary about #DunePeninsula played for audiences at @GrandCinema before every screening of the #DuneMovie. 

It's not showing there anymore, but you can watch it here: https://t.co/Y2TU4vX3LW

#PointDefiancePark #Tacoma #FrankHerbert https://t.co/BxMIiMuQnk",1.47E+18,79332569,neutral,theatre or streaming service
6246,6246,en,FALSE,0,0,1,0,2021-12-04T01:02:44.000Z,Finally saw DUNE in IMAX. That is bigger than my TV — no lie! Louder too!,1.47E+18,169943213,positive,theatre or streaming service
2357,2357,en,FALSE,0,0,2,0,2021-12-05T20:13:06.000Z,Grabbed them all. Can never have too many versions/editions of Dune https://t.co/GhNCR59DiQ,1.47E+18,780110742,positive,book
2260,2260,en,FALSE,0,2,2,0,2021-12-05T21:02:02.000Z,Now Watching - #DUNE https://t.co/1fWmEBWoyi,1.47E+18,65704538,neutral,other
7191,7191,en,FALSE,0,1,0,0,2021-12-03T16:00:02.000Z,"Cinema Postponements😔
Unfortunately, we have not been able to get our projector fixed in time for tomorrow. This means that tomorrows scheduled screenings of 'Cbeebies Christmas Show:  The Night Before Christmas' and 'Dune' cannot go ahead.
#christmasatanlanntair #anlanntair https://t.co/GHZx7193Bu",1.47E+18,285036750,neutral,theatre or streaming service
1814,1814,en,FALSE,0,0,1,0,2021-12-06T01:20:05.000Z,"There was a lot that I wanted to see in Dune that wasn't there (Part 2 will be a long wait), but there was also so much that seemed reflected straight from my own imagination. I was riveted the entire time.",1.47E+18,22364325,positive,review or commentary
904,904,en,FALSE,0,0,1,0,2021-12-06T14:47:07.000Z,Dune OST is awesome tense reading music,1.47E+18,2210564914,positive,soundtrack or sound quality
337,337,en,FALSE,1,1,3,0,2021-12-06T21:04:31.000Z,"My book on #Dune is almost ready for the publisher :)
Title: ""The #Orientalist #Semiotics of Dune: An Analysis of Religious and Historical References within Frank Herbert’s Universe."" https://t.co/aVEgPDXVJW",1.47E+18,1006023726,positive,book
7966,7966,en,FALSE,1,0,3,0,2021-12-03T07:30:00.000Z,"Dune is finally here.
https://t.co/9DHZGgE6jn",1.47E+18,21066137,neutral,other
5338,5338,en,FALSE,1,4,10,0,2021-12-04T11:02:46.000Z,#DuneMovie at 8:30 pm today (2 hours and a half to go) https://t.co/daHpeNJ09R,1.47E+18,1.24E+18,neutral,theatre or streaming service
8533,8533,en,FALSE,1,0,5,0,2021-12-03T01:36:42.000Z,Congrats #Dune 🥳 https://t.co/SRE665GQdY,1.47E+18,7.98E+17,positive,awards or nomination
7428,7428,en,FALSE,1,1,7,2,2021-12-03T13:37:41.000Z,Feel like no-one talked about how good the mother/daughter casting of Zendaya &amp; Sharon Duncan-Brewster is in Dune (2021) https://t.co/HEINIBowvn,1.47E+18,1352774995,positive,actors or characters
3698,3698,en,FALSE,0,0,0,0,2021-12-05T03:57:40.000Z,The Politics of Dune Explained In FIVE Minutes https://t.co/d6w0ad3D1h via @YouTube,1.47E+18,1481322158,neutral,other
659,659,en,FALSE,0,0,0,0,2021-12-06T17:37:44.000Z,"Nic’s Flicks: Dune fantastic, absorbing adaptation.

https://t.co/IO53FSzDn6 https://t.co/BF7Uyt2kyl",1.47E+18,96833650,positive,review or commentary
3524,3524,en,FALSE,0,1,2,0,2021-12-05T05:36:04.000Z,📽️: dune HELL YEAH https://t.co/HkdwPhof8U,1.47E+18,1.44E+18,positive,review or commentary
7737,7737,en,FALSE,0,1,2,0,2021-12-03T10:19:11.000Z,"Ok.  A more complete review or commentary of Dune.  If you liked the book, you'll probably like the movie.
They drag things out a bit in some parts and it kind of fits the mood of the film, but I wouldn't spend time watching it twice.",1.47E+18,22130137,positive,review or commentary
1350,1350,en,FALSE,0,0,0,0,2021-12-06T06:59:36.000Z,.get [pdf] The Road to Dune  Visit Link : https://t.co/FE3FqEcV1B https://t.co/rtoIJfSkEH,1.47E+18,1.47E+18,neutral,book
6367,6367,en,FALSE,2,7,22,0,2021-12-03T23:52:12.000Z,"The most iconic movies from Timothée Chalamet illustrated by an artificial intelligence; a thread

- Dune https://t.co/R96rxYkTXa",1.47E+18,1056448633,neutral,actors or characters
4971,4971,en,FALSE,1,0,0,0,2021-12-04T15:47:59.000Z,Provincetown Dune Shack Applications are Open: https://t.co/JYmWlQxykv #artistsresidencies #artistsofcolor #emergingartists,1.47E+18,2839211211,neutral,other
6001,6001,en,FALSE,1,2,5,0,2021-12-04T03:28:48.000Z,Hear me out: we use it to open the Dune version of TGI Fridays. https://t.co/tkYJBf1OcR,1.47E+18,18309656,neutral,other
5702,5702,en,TRUE,0,1,5,0,2021-12-04T06:26:25.000Z,Getting ready to watch Dune on big screen. https://t.co/I2HUStQYqD,1.47E+18,1.01E+18,positive,theatre or streaming service
